twz0_Axial_Position_dat(um),twz0_Axial_Stark_shift_dat(MHz),twz1_Axial_Position_dat(um),twz1_Axial_Stark_shift_dat(MHz),twz2_Axial_Position_dat(um),twz2_Axial_Stark_shift_dat(MHz),twz3_Axial_Position_dat(um),twz3_Axial_Stark_shift_dat(MHz),twz4_Axial_Position_dat(um),twz4_Axial_Stark_shift_dat(MHz)
0.6732914572864322,-0.9289272034236126,0.6732914572864322,2.9230672367677633,0.6732914572864322,13.392848092538511,0.6732914572864322,25.99110976575261,0.6732914572864322,19.741103876705573
0.6822261306532664,-0.9575643208022133,0.6822261306532664,2.7912040993834895,0.6822261306532664,12.987142053308599,0.6822261306532664,25.5009656226273,0.6822261306532664,19.2063637337651
0.6911608040201005,-0.9856786711363709,0.6911608040201005,2.6638695579954375,0.6911608040201005,12.595654715990895,0.6911608040201005,25.03273882617652,0.6911608040201005,18.691555212595446
0.7000954773869347,-1.0129976824059794,0.7000954773869347,2.541708176376461,0.7000954773869347,12.22038018921703,0.7000954773869347,24.58887893801294,0.7000954773869347,18.199167085973812
0.7090301507537689,-1.0392564934991642,0.7090301507537689,2.4253383319140047,0.7090301507537689,11.863229998857094,0.7090301507537689,24.17170804254461,0.7090301507537689,17.73157973828584
0.7179648241206029,-1.064200522072736,0.7179648241206029,2.3153490854015946,0.7179648241206029,11.526023351331084,0.7179648241206029,23.783408598826078,0.7179648241206029,17.29105365787632
0.7268994974874371,-1.0875879327587388,0.7268994974874371,2.2122971992301186,0.7268994974874371,11.210477867165602,0.7268994974874371,23.42601202286933,0.7268994974874371,16.879718509021366
0.7358341708542714,-1.1091919817875306,0.7358341708542714,2.116704319072678,0.7358341708542714,10.918200831995934,0.7358341708542714,23.10138806014735,0.7358341708542714,16.499562836352055
0.7447688442211056,-1.128803215296003,0.7447688442211056,2.029054333329243,0.7447688442211056,10.650681009577905,0.7447688442211056,22.81123500388827,0.7447688442211056,16.152424451501922
0.7537035175879396,-1.146231500008064,0.7537035175879396,1.9497909236975328,0.7537035175879396,10.409281058511631,0.7537035175879396,22.55707081033427,0.7537035175879396,15.839981548453059
0.7626381909547739,-1.1613078665997028,0.7626381909547739,1.8793153192690808,0.7626381909547739,10.195230591303599,0.7626381909547739,22.340225157446056,0.7626381909547739,15.563744590532242
0.7715728643216081,-1.1738861478769798,0.7715728643216081,1.817984265519153,0.7715728643216081,10.00961991112224,0.7715728643216081,22.16183248859856,0.7715728643216081,15.325049008278544
0.7805075376884422,-1.183844395884616,0.7805075376884422,1.7661082184714476,0.7805075376884422,9.853394458149637,0.7805075376884422,22.022826077660156,0.7805075376884422,15.125048743483399
0.7894422110552763,-1.1910860642061414,0.7894422110552763,1.7239497731786582,0.7894422110552763,9.727349993818057,0.7894422110552763,21.923933146504375,0.7894422110552763,14.964710670613696
0.7983768844221106,-1.1955409439930529,0.7983768844221106,1.6917223344739114,0.7983768844221106,9.632128547461125,0.7983768844221106,21.865671060497245,0.7983768844221106,14.844809922586837
0.8073115577889448,-1.1971658446480784,0.8073115577889448,1.6695890367216522,0.8073115577889448,9.568215146026064,0.8073115577889448,21.84834462186376,0.8073115577889448,14.765926143494534
0.8162462311557789,-1.1959450125632292,0.8162462311557789,1.6576619180362009,0.8162462311557789,9.535935343504883,0.8162462311557789,21.872044475093475,0.8162462311557789,14.728440686391169
0.8251809045226131,-1.1918902838529322,0.8251809045226131,1.6560013531480537,0.8251809045226131,9.535453562668636,0.8251809045226131,21.936646632727456,0.8251809045226131,14.732534769693581
0.8341155778894473,-1.1850409696014699,0.8341155778894473,1.6646157477887416,0.8341155778894473,9.566772257551547,0.8341155778894473,22.04181312400743,0.8341155778894473,14.778188601104922
0.8430502512562813,-1.175463474737276,0.8430502512562813,1.683461496141256,0.8430502512562813,9.629731900950954,0.8430502512562813,22.18699376299373,0.8430502512562813,14.865181473297863
0.8519849246231156,-1.1632506542291356,0.8519849246231156,1.7124432015714386,0.8519849246231156,9.724011797006792,0.8519849246231156,22.371429026901957,0.8519849246231156,14.99309283089458
0.8609195979899498,-1.1485209128460565,0.8609195979899498,1.7514141595229913,0.8609195979899498,9.84913171472153,0.8609195979899498,22.594154029600176,0.8609195979899498,15.161304303585348
0.8698542713567838,-1.1314170572087412,0.8698542713567838,1.8001771001316988,0.8698542713567838,10.00445433410005,0.8698542713567838,22.854003569478937,0.8698542713567838,15.369002695556887
0.878788944723618,-1.11210491126216,0.878788944723618,1.8584851867997967,0.878788944723618,10.18918849244954,0.878788944723618,23.149618225286016,0.878788944723618,15.615183916778527
0.8877236180904523,-1.0907717085923891,0.8877236180904523,1.926043265675692,0.8877236180904523,10.402393214303833,0.8877236180904523,23.479451468034796,0.8877236180904523,15.89865783714082
0.8966582914572866,-1.0676242771743945,0.8966582914572866,2.0025093597142547,0.8966582914572866,10.642982504445122,0.8966582914572866,23.841777751780096,0.8966582914572866,16.218054039980007
0.9055929648241205,-1.0428870341498464,0.9055929648241205,2.0874963997547313,0.9055929648241205,10.909730879608864,0.9055929648241205,24.2347015409339,0.9055929648241205,16.571828447173647
0.9145276381909548,-1.0167998100758426,0.9145276381909548,2.1805741838536803,0.9145276381909548,11.201279610695332,0.9145276381909548,24.656167226893864,0.9145276381909548,16.958270783779327
0.923462311557789,-0.98961552373871,0.923462311557789,2.2812715549547837,0.923462311557789,11.516143643691798,0.923462311557789,25.103969882105158,0.923462311557789,17.37551284612952
