,twz_5_probe_0.1_mol_6_x,twz_5_probe_0.1_mol_6_y,twz_6_probe_0.1_mol_6_x,twz_6_probe_0.1_mol_6_y,twz_8_probe_0.1_mol_6_x,twz_8_probe_0.1_mol_6_y,twz_5_probe_3_mol_6_x,twz_5_probe_3_mol_6_y,twz_6_probe_3_mol_6_x,twz_6_probe_3_mol_6_y,twz_8_probe_3_mol_6_x,twz_8_probe_3_mol_6_y,twz_5_probe_6_mol_6_x,twz_5_probe_6_mol_6_y,twz_6_probe_6_mol_6_x,twz_6_probe_6_mol_6_y,twz_8_probe_6_mol_6_x,twz_8_probe_6_mol_6_y
181,0.23272882294827232,11.683295769827318,0.23272882294827232,8.626056112420262,0.23272882294827232,0.4875475294990611,0.23272882294827232,10.976501800436962,0.23272882294827232,7.719038409095318,0.23272882294827232,1.1020152521108635,0.23272882294827232,6.072728347335376,0.23272882294827232,4.818119370044769,0.23272882294827232,2.558209876770141
182,0.2424732342052259,11.996870546176174,0.2424732342052259,8.464646545965154,0.2424732342052259,0.47795891097258053,0.2424732342052259,11.21541138059302,0.2424732342052259,6.980490548402224,0.2424732342052259,1.092182253595233,0.2424732342052259,6.06091844626238,0.2424732342052259,4.444114712692334,0.2424732342052259,2.673238723258335
183,0.2510886478687098,11.863832716093558,0.2510886478687098,8.306738354499862,0.2510886478687098,0.8485123927168363,0.2510886478687098,11.384353156027979,0.2510886478687098,6.335829420061142,0.2510886478687098,1.0417392794405578,0.2510886478687098,5.999565636750475,0.2510886478687098,4.3786026533186035,0.2510886478687098,2.73196102298837
184,0.25865283321310767,11.744238422647658,0.25865283321310767,8.158453657588007,0.25865283321310767,1.0393986953524066,0.25865283321310767,11.248487793992046,0.25865283321310767,5.968806658032954,0.25865283321310767,1.154758245248553,0.25865283321310767,6.558145840138791,0.25865283321310767,3.6690230416721703,0.25865283321310767,2.5046754762874315
185,0.2651658706649227,11.870218536382842,0.2651658706649227,7.956315552137349,0.2651658706649227,1.1709421849657478,0.2651658706649227,11.067995811254667,0.2651658706649227,5.545457291017209,0.2651658706649227,1.1132170970262039,0.2651658706649227,6.523657023760439,0.2651658706649227,2.863739754638675,0.2651658706649227,2.5513126986321066
186,0.2706798895013814,11.895039172795535,0.2706798895013814,7.80527280410797,0.2706798895013814,1.049561846292963,0.2706798895013814,11.425113917964541,0.2706798895013814,5.06905768769028,0.2706798895013814,1.2755527705959044,0.2706798895013814,6.917778365609018,0.2706798895013814,1.9874803013834987,0.2706798895013814,2.4348521251290043
187,0.28007644188317493,11.927910196940864,0.28007644188317493,7.751817862443003,0.28007644188317493,1.1317024913883744,0.28007644188317493,11.553808109842137,0.28007644188317493,4.7536219824100465,0.28007644188317493,1.737719267566362,0.28007644188317493,6.768799555788608,0.28007644188317493,1.6266285632702628,0.28007644188317493,2.3711098878556207
188,0.2920867186025916,12.033719416254632,0.2920867186025916,7.369910063868228,0.2920867186025916,1.0343265633902645,0.2920867186025916,11.799416419337692,0.2920867186025916,4.581925669852447,0.2920867186025916,1.9358062025278373,0.2920867186025916,6.827500512080801,0.2920867186025916,0.6124738655999143,0.2920867186025916,2.195377390962974
189,0.3057827521970644,11.922147624916038,0.3057827521970644,7.01095963143711,0.3057827521970644,0.8760248625122206,0.3057827521970644,11.621712599433302,0.3057827521970644,4.438695617704912,0.3057827521970644,2.1176200532522875,0.3057827521970644,7.25187949820544,0.3057827521970644,0.4523799623093921,0.3057827521970644,2.1553557700089105
190,0.3230149835429067,11.973761551268083,0.3230149835429067,6.81869857477416,0.3230149835429067,0.7457859342411113,0.3230149835429067,11.506714857607612,0.3230149835429067,4.334211971315958,0.3230149835429067,1.9891421461698677,0.3230149835429067,7.130683787235133,0.3230149835429067,0.3877024156036764,0.3230149835429067,2.2937623506931577
191,0.3417104506341403,12.086105767419188,0.3417104506341403,6.343799084415112,0.3417104506341403,0.6534870696457574,0.3417104506341403,11.436984063200155,0.3417104506341403,4.463696145113567,0.3417104506341403,1.6460485720101676,0.3417104506341403,7.051775478781818,0.3417104506341403,0.3770804478917008,0.3417104506341403,2.2385790227278846
192,0.36014789712958095,12.282971539961574,0.36014789712958095,6.091461530441852,0.36014789712958095,0.712459867121696,0.36014789712958095,11.304185411519374,0.36014789712958095,4.384789240122412,0.36014789712958095,1.5575924852302088,0.36014789712958095,6.9816397346260475,0.36014789712958095,0.3177207260731007,0.36014789712958095,2.3027210051686224
193,0.37883303373771726,12.1855433825938,0.37883303373771726,5.849155115758604,0.37883303373771726,0.8181189540875271,0.37883303373771726,11.202700716367843,0.37883303373771726,4.019158020678872,0.37883303373771726,1.4157134472090078,0.37883303373771726,7.198044214714519,0.37883303373771726,0.19302328885151385,0.37883303373771726,2.1639301208380495
194,0.3946860474911503,12.348430267915413,0.3946860474911503,5.773746946002693,0.3946860474911503,0.8598183389072052,0.3946860474911503,10.88364356136106,0.3946860474911503,3.9350657895863033,0.3946860474911503,1.2239357963618547,0.3946860474911503,7.458993867009086,0.3946860474911503,-0.18141711152620837,0.3946860474911503,2.0664155066478584
195,0.40858559355858737,12.30865210160613,0.40858559355858737,5.672311715088813,0.40858559355858737,0.6150019823561205,0.40858559355858737,10.828501105825016,0.40858559355858737,3.8693757642360165,0.40858559355858737,0.7542668425824703,0.40858559355858737,8.009781937665686,0.40858559355858737,-0.2665582073503618,0.40858559355858737,1.9920883756111627
196,0.4199065680748741,12.2922488404829,0.4199065680748741,5.493380500181371,0.4199065680748741,0.5778396699465476,0.4199065680748741,10.724370509840227,0.4199065680748741,3.5705139101879597,0.4199065680748741,0.7173517589121178,0.4199065680748741,8.363749397144312,0.4199065680748741,-0.3116145468466099,0.4199065680748741,1.9573707239167488
197,0.42897513918792096,12.390921726689985,0.42897513918792096,5.245930541399743,0.42897513918792096,0.618050921714341,0.42897513918792096,10.793368932198108,0.42897513918792096,3.50342095770943,0.42897513918792096,1.0473284211512544,0.42897513918792096,7.726583047417618,0.42897513918792096,-0.14398096927376025,0.42897513918792096,1.6756819065239386
198,0.4361760295485278,12.569560515432867,0.4361760295485278,5.189206359682774,0.4361760295485278,0.6096442988266073,0.4361760295485278,10.386164250032735,0.4361760295485278,3.4964836533258143,0.4361760295485278,0.9309381029230528,0.4361760295485278,7.721796306090691,0.4361760295485278,-0.30190010522767374,0.4361760295485278,1.559277740155213
199,0.4418190500191244,12.631272557330364,0.4418190500191244,5.180992164638095,0.4418190500191244,0.7292366982817865,0.4418190500191244,10.094096128064567,0.4418190500191244,3.228183341684646,0.4418190500191244,1.2076406396819008,0.4418190500191244,7.181730022437415,0.4418190500191244,0.1455117628007749,0.4418190500191244,1.4648322406089695
200,0.44649586776265787,12.388977189544072,0.44649586776265787,5.043886783496029,0.44649586776265787,1.1983928253621143,0.44649586776265787,10.005894950662196,0.44649586776265787,3.001865383990275,0.44649586776265787,1.3946732377754747,0.44649586776265787,7.168091212217806,0.44649586776265787,-0.11997020784318957,0.44649586776265787,1.5957375237239968
201,0.45175382143213366,12.293922234093563,0.45175382143213366,5.0275080944404875,0.45175382143213366,1.0708499415918675,0.45175382143213366,9.534851684206538,0.45175382143213366,2.894485900905745,0.45175382143213366,1.367022103163925,0.45175382143213366,7.635444244547594,0.45175382143213366,-0.5650998691598547,0.45175382143213366,1.4413937454835544
202,0.4572395557150609,12.274595740211723,0.4572395557150609,4.8334074667269045,0.4572395557150609,1.1681405130646134,0.4572395557150609,9.287281642999494,0.4572395557150609,2.6681237337150603,0.4572395557150609,1.3388561857287913,0.4572395557150609,7.622722875432884,0.4572395557150609,-0.2699905226559242,0.4572395557150609,1.1546572320670254
203,0.4621660721714124,12.257483010206743,0.4621660721714124,4.797083887140573,0.4621660721714124,0.9489845793834443,0.4621660721714124,8.418036362059421,0.4621660721714124,2.438885968312209,0.4621660721714124,1.4093068127995745,0.4621660721714124,7.593600446628142,0.4621660721714124,-0.3194894994401664,0.4621660721714124,1.0993265634873737
204,0.46601755174202186,12.230665815149926,0.46601755174202186,4.752613369139118,0.46601755174202186,1.0380285206960527,0.46601755174202186,8.3821339973635,0.46601755174202186,1.9870642458863315,0.46601755174202186,1.3568198975824566,0.46601755174202186,7.662709933509855,0.46601755174202186,-0.3760672145061995,0.46601755174202186,1.2950190969067592
205,0.46981995061299553,12.190206352165108,0.46981995061299553,4.714478237391451,0.46981995061299553,0.9945613220131461,0.46981995061299553,8.349208827892136,0.46981995061299553,1.8242995910607307,0.46981995061299553,1.3138103050734011,0.46981995061299553,7.7977897242163134,0.46981995061299553,-0.4215642640124125,0.46981995061299553,1.2519207930021403
206,0.47488488764124054,12.167205200507436,0.47488488764124054,4.491965938883176,0.47488488764124054,0.9434814500792658,0.47488488764124054,7.888981348903804,0.47488488764124054,1.775300705858405,0.47488488764124054,1.2635311108020868,0.47488488764124054,7.76377237496568,0.47488488764124054,-0.4761957842969822,0.47488488764124054,1.201486379599392
207,0.4816415451152463,11.967128046890725,0.4816415451152463,4.2599847974156635,0.4816415451152463,0.7388462507805332,0.4816415451152463,6.4968740116192505,0.4816415451152463,1.5996136603036952,0.4816415451152463,1.245682473214326,0.4816415451152463,7.745084358653752,0.4816415451152463,-0.35012559579168057,0.4816415451152463,1.1691681030090877
208,0.488365328608613,12.00702488173889,0.488365328608613,4.407646176819575,0.488365328608613,1.2129228848789713,0.488365328608613,5.365878524745839,0.488365328608613,1.6406805068134434,0.488365328608613,1.5530561842456418,0.488365328608613,7.855360300181606,0.488365328608613,-0.13946771626007673,0.488365328608613,1.340225029688395
209,0.4978611155582975,11.809982413439412,0.4978611155582975,4.546740863086908,0.4978611155582975,1.7521452334211485,0.4978611155582975,4.757101086735051,0.4978611155582975,1.6789129239623948,0.4978611155582975,1.6501859133482075,0.4978611155582975,7.899594857406711,0.4978611155582975,0.04127316546127723,0.4978611155582975,1.5868835838498458
210,0.5089971906289279,11.773774214554441,0.5089971906289279,4.722809990571239,0.5089971906289279,1.8152921390021264,0.5089971906289279,4.2110553030370985,0.5089971906289279,1.7422100823139584,0.5089971906289279,1.7135420117081561,0.5089971906289279,6.3910384165965075,0.5089971906289279,0.08692528284885562,0.5089971906289279,1.6956786855859352
211,0.5218248354996627,11.541451561531057,0.5218248354996627,4.9149966668995635,0.5218248354996627,1.896666357208262,0.5218248354996627,4.286390933584826,0.5218248354996627,2.3530179334147143,0.5218248354996627,1.9661032293110228,0.5218248354996627,6.460879339101841,0.5218248354996627,0.35758969459983386,0.5218248354996627,1.7409013003314369
212,0.5357431735123341,11.464669456166842,0.5357431735123341,5.3663474998636,0.5357431735123341,1.9613782974562413,0.5357431735123341,3.201150369044789,0.5357431735123341,2.4158471115544304,0.5357431735123341,2.030528695010574,0.5357431735123341,6.506760781758994,0.5357431735123341,0.8764170858412625,0.5357431735123341,1.5786940881385085
213,0.551622216955911,11.492702853871315,0.551622216955911,5.543053026459177,0.551622216955911,1.991797833782083,0.551622216955911,3.2312586165789665,0.551622216955911,2.3818810669860415,0.551622216955911,2.060930868674222,0.551622216955911,6.536039038446704,0.551622216955911,1.0654079334502584,0.551622216955911,1.9858959725147052
214,0.5678634866640302,11.59707959613543,0.5678634866640302,5.596839852875602,0.5678634866640302,2.3210530303398813,0.5678634866640302,2.7426283092909527,0.5678634866640302,2.880361206397664,0.5678634866640302,1.718743265926562,0.5678634866640302,6.091163143277954,0.5678634866640302,1.4759314526087501,0.5678634866640302,2.3166210077335943
215,0.585372968678117,11.500286397343775,0.585372968678117,5.633487899967888,0.585372968678117,2.68979499332868,0.585372968678117,2.3072085396223,0.585372968678117,2.8716531334667206,0.585372968678117,2.2418407773002165,0.585372968678117,4.8544505332402865,0.585372968678117,1.743288168763226,0.585372968678117,2.285319593691283
216,0.6031100676202423,11.260359208331796,0.6031100676202423,6.016423754471851,0.6031100676202423,2.412383120049627,0.6031100676202423,1.2287062890326563,0.6031100676202423,2.9197929208457087,0.6031100676202423,2.218898511504303,0.6031100676202423,2.820687509964232,0.6031100676202423,1.68034108988863,0.6031100676202423,2.2879835984799746
217,0.619852220326002,11.008741482040053,0.619852220326002,6.266300775708986,0.619852220326002,2.574702137531723,0.619852220326002,1.202520621046916,0.619852220326002,2.903928120425734,0.619852220326002,2.2649124823084814,0.6779818333050216,-3.716634437773127,0.619852220326002,1.6569117933862012,0.619852220326002,2.268262803801468
218,0.6359966588110902,10.756220954250315,0.6359966588110902,6.22091867211115,0.6359966588110902,2.310368989287094,0.6359966588110902,0.6906906782421828,0.6359966588110902,2.8480460971814607,0.6359966588110902,2.338447662372328,0.6888261265859886,-4.003075962340199,0.6359966588110902,1.8193355703905614,0.6359966588110902,2.5846696512702274
219,0.6515583554823938,10.44424249861236,0.6515583554823938,6.046395195480283,0.6515583554823938,2.420173491222876,0.6515583554823938,-0.5952565239764906,0.6515583554823938,3.8973701154206757,0.6515583554823938,1.8894467088734384,0.698775942897107,-4.082349787714752,0.6515583554823938,1.5878623925517996,0.6515583554823938,2.505730706441872
220,0.6658196725525192,10.417723992972444,0.6658196725525192,6.122180652270767,0.6658196725525192,2.1490510902745577,0.6658196725525192,-0.6760135617050205,0.6658196725525192,4.288978480909041,0.6658196725525192,2.0374605857384784,0.7072104977913106,-4.09425722132867,0.6658196725525192,2.062494077674333,0.6658196725525192,2.226260114742222
221,0.6779818333050216,10.092932314946637,0.6779818333050216,6.078380542046785,0.6779818333050216,2.1088366799546696,0.6779818333050216,-1.3376040296824177,0.6779818333050216,4.928605019346268,0.6779818333050216,1.9973468844579452,0.7129357902899371,-5.364575679869997,0.6779818333050216,2.4203527053679936,0.6779818333050216,2.386985052058289
222,0.6888261265859886,9.843186803610136,0.6888261265859886,6.2766395980317755,0.6888261265859886,2.0509902615896602,0.6888261265859886,-1.3883776595466788,0.6888261265859886,5.100547703859499,0.6888261265859886,2.013634918434682,0.7192229330101547,-5.400869708856269,0.6888261265859886,2.8537212240204908,0.6888261265859886,2.6159781919103833
223,0.698775942897107,9.65269260825983,0.698775942897107,6.252960017882106,0.698775942897107,1.994581412698078,0.698775942897107,-1.5760980042217478,0.698775942897107,4.865783110151482,0.698775942897107,1.7607043423573425,0.7264297102130527,-5.389955244009209,0.698775942897107,3.0123379023625367,0.698775942897107,2.275451906813259
224,0.7072104977913106,9.649501133922262,0.7072104977913106,6.3993570397443404,0.7072104977913106,1.9865302674989203,0.7072104977913106,-1.2266017822674748,0.7072104977913106,4.859553967123691,0.7072104977913106,1.75250478385431,0.7315990709601266,-5.385978819907001,0.7072104977913106,3.234036629941097,0.7072104977913106,2.2675789959229733
225,0.7129357902899371,9.65539109510847,0.7129357902899371,6.405436918674653,0.7129357902899371,1.9928680039522817,0.7129357902899371,-0.9041287012071613,0.7129357902899371,4.865723822349642,0.7129357902899371,1.2442689694929925,0.73844675255606,-5.255412703438942,0.7129357902899371,3.136173804202119,0.7129357902899371,2.2746023403942126
226,0.7192229330101547,9.677582932361346,0.7192229330101547,6.414973842098894,0.7192229330101547,1.9852229376169022,0.7192229330101547,-0.9230543092595345,0.7192229330101547,4.869265296146898,0.7192229330101547,1.233708952435549,0.7463260129689265,-4.349592172734253,0.7192229330101547,3.0264470851287557,0.7192229330101547,2.268054312218978
227,0.7264297102130527,9.569912678961098,0.7264297102130527,6.470828523498681,0.7264297102130527,2.0078077051717806,0.7264297102130527,-0.6385171660225647,0.7264297102130527,5.493455172131546,0.7264297102130527,1.0577119506686319,0.7561007359530175,-4.329884341353077,0.7264297102130527,3.194186396751621,0.7264297102130527,2.294409897900099
228,0.7315990709601266,9.065435723120224,0.7315990709601266,6.640184699521893,0.7315990709601266,1.6709360603051582,0.7315990709601266,-1.1833402444455738,0.7315990709601266,5.499651768436427,0.7315990709601266,1.063003673094644,0.7686478441906468,-4.325453835388157,0.7315990709601266,3.374459007029497,0.7315990709601266,2.169770923632982
229,0.73844675255606,8.861760249826968,0.73844675255606,7.000584851045925,0.73844675255606,0.9451764329005506,0.73844675255606,-1.0681091282813873,0.73844675255606,5.598005865523488,0.73844675255606,0.8503842333290813,0.7824568733678137,-4.204144790331753,0.73844675255606,3.5154470093784123,0.73844675255606,1.8330157482739775
230,0.7463260129689265,8.929216828030746,0.7463260129689265,7.038267356757414,0.7463260129689265,0.9160800856313109,0.7463260129689265,-0.7783035698079089,0.7463260129689265,5.6792352760621725,0.7463260129689265,0.9516482999816964,0.797706976129907,-4.117360182220013,0.7463260129689265,3.605464683547234,0.7463260129689265,1.9301331735103746
231,0.7561007359530175,8.820354269231581,0.7561007359530175,7.26599104780128,0.7561007359530175,0.9345938013707833,0.7561007359530175,-0.6205120717209696,0.7561007359530175,5.763784065012066,0.7561007359530175,0.8455729537660709,0.8143467543224626,-4.130754474473557,0.7561007359530175,3.763246395208118,0.7561007359530175,1.9484169287444524
232,0.7686478441906468,8.509062255770958,0.7686478441906468,7.096745049612364,0.7686478441906468,0.9415345381918836,0.7686478441906468,-0.35094647803511697,0.7686478441906468,5.773027476871667,0.7686478441906468,0.6716562621678687,0.832324809791028,-4.041770487547432,0.7686478441906468,3.7610606917835177,0.7686478441906468,1.958886324318564
233,0.7824568733678137,8.591759049426738,0.7824568733678137,7.286190807868982,0.7824568733678137,0.562485427734976,0.7824568733678137,-0.2415946175103209,0.7824568733678137,5.863955547965046,0.7824568733678137,0.8163213042229449,0.8515897443811515,-2.077008122758265,0.7824568733678137,3.951984254646815,0.7824568733678137,1.7869018689025646
234,0.797706976129907,8.246083592290223,0.797706976129907,7.354884049258201,0.797706976129907,0.22040185800038142,0.797706976129907,-0.16104898716559068,0.797706976129907,6.072115013201186,0.797706976129907,0.9678147840931414,0.8720901599383812,-1.9911696683259925,0.797706976129907,4.2823168181702576,0.797706976129907,1.8642536609544362
235,0.8143467543224626,8.258352810322895,0.8143467543224626,7.3653033532170245,0.8143467543224626,0.2828355496973837,0.8143467543224626,0.09880200601226179,0.8143467543224626,6.079871599801323,0.8143467543224626,0.9649760815632451,0.8937746583082647,-1.898385687175091,0.8143467543224626,4.4272176830300465,0.8143467543224626,1.833852588418616
236,0.832324809791028,8.120986072717137,0.832324809791028,7.4238125199144624,0.832324809791028,0.3029915302620905,0.832324809791028,0.17359791769204447,0.832324809791028,6.134603973887554,0.832324809791028,0.6438412020346583,0.18714751573904162,6.700462771239191,0.832324809791028,4.487493895633505,0.832324809791028,1.7710364149988078
237,0.8515897443811515,8.181247747744445,0.8515897443811515,7.486356404433703,0.8515897443811515,0.38884554349692985,0.8515897443811515,0.25987550312007673,0.8515897443811515,6.201368104526283,0.8515897443811515,0.3946417004926672,0.1985063118819049,6.479934917805439,0.8515897443811515,4.559649869149427,0.8515897443811515,1.8520847583153661
238,0.8720901599383812,8.24133188437371,0.8720901599383812,7.589618997955248,0.8720901599383812,0.38406144159540534,0.8720901599383812,0.3398469910495512,0.8720901599383812,6.439026059190089,0.8720901599383812,0.4589687994685137,0.2083664274112486,6.4971143448117585,0.8720901599383812,4.6586985308384925,0.8720901599383812,1.523627901615347
239,0.8937746583082647,8.197667109848078,0.8937746583082647,7.989705491968717,0.8937746583082647,0.4690518088403045,0.8937746583082647,0.8380790513770826,0.8937746583082647,6.215458379276022,0.8937746583082647,0.225320984447291,0.21691823301007082,6.468667640460281,0.8937746583082647,4.738856800290519,0.8937746583082647,1.4928871351748794
240,0.18714751573904162,11.051990749313997,0.18714751573904162,9.691617612207056,0.18714751573904162,2.4485250659581803,0.18714751573904162,10.218884179022254,0.18714751573904162,8.936456360657973,0.18714751573904162,1.7508897450641439,0.22435209936136977,6.458219534843544,0.18714751573904162,8.007164944908435,0.18714751573904162,1.034644851704975
241,0.1985063118819049,11.246794161555496,0.1985063118819049,9.921417521301702,0.1985063118819049,2.2570233088334053,0.1985063118819049,10.196932041919142,0.1985063118819049,8.19469684312765,0.1985063118819049,1.4201532847635356,0.2308583971481428,6.59128308703274,0.1985063118819049,7.462463621721993,0.1985063118819049,0.8945854416506196
242,0.2083664274112486,11.11236890040554,0.2083664274112486,9.536332968878373,0.2083664274112486,2.048481754083267,0.2083664274112486,10.05426338799358,0.2083664274112486,7.875199097499738,0.2083664274112486,2.1746074826243618,0.2366274970533882,6.838639242955101,0.2083664274112486,7.295513582599099,0.2083664274112486,1.1540937956403083
243,0.21691823301007082,11.131414180009557,0.21691823301007082,9.494130371660969,0.21691823301007082,2.008780249796953,0.21691823301007082,10.232976955752102,0.21691823301007082,7.76256354575141,0.21691823301007082,1.9293216798437405,0.24184976976011327,6.743784928481618,0.21691823301007082,7.074255270278063,0.21691823301007082,0.5692908025034492
244,0.22435209936136977,11.25798397166671,0.22435209936136977,9.47400914423577,0.22435209936136977,2.0125914617837366,0.22435209936136977,10.223259071746137,0.22435209936136977,7.301815881587252,0.22435209936136977,1.933386939721451,0.24660075731157674,6.65164146142066,0.22435209936136977,6.778077808816704,0.22435209936136977,1.4317822594630587
245,0.2308583971481428,11.377369638084234,0.2308583971481428,9.278097122032941,0.2308583971481428,1.606361541542844,0.2308583971481428,11.012520364452623,0.2308583971481428,7.169559763786215,0.2308583971481428,1.8516220727459443,0.2516129098658065,6.617254096898122,0.2308583971481428,6.742749358498168,0.2308583971481428,1.041851484711436
246,0.2366274970533882,11.358130647301515,0.2366274970533882,9.257242401582017,0.2366274970533882,1.7060514681565453,0.2366274970533882,11.035643967641263,0.2366274970533882,6.552034575948931,0.2366274970533882,1.6878396691936406,0.25576398422154867,6.553315193365161,0.2366274970533882,5.713473432954532,0.2366274970533882,1.2133664769255592
247,0.24184976976011327,11.538401001030154,0.24184976976011327,9.047518893376832,0.24184976976011327,1.6521904878233846,0.24184976976011327,11.14473300620184,0.24184976976011327,6.1942775102996315,0.24184976976011327,1.65726478347203,0.2614663027528377,6.419162303290309,0.24184976976011327,5.634942133753147,0.24184976976011327,1.8701999792136612
248,0.24660075731157674,11.101674462758409,0.24660075731157674,8.967140284160315,0.24660075731157674,1.5728725167992241,0.24660075731157674,11.136088452331464,0.24660075731157674,6.099327783159195,0.24660075731157674,1.5391451458371586,0.26665859498919153,6.321985723716045,0.24660075731157674,5.265062000323338,0.24660075731157674,2.1744285957371368
249,0.2516129098658065,11.071705218700131,0.2516129098658065,8.935051813315805,0.2516129098658065,1.5334428047253874,0.2516129098658065,11.106153375469589,0.2516129098658065,5.828519100485827,0.2516129098658065,1.4996819482615658,0.2730038748981964,6.9767464300300785,0.2516129098658065,5.229297999921793,0.2516129098658065,2.135596125801059
250,0.25576398422154867,11.011463188829563,0.25576398422154867,8.618631335338282,0.25576398422154867,1.465284703909359,0.25576398422154867,11.34843049497896,0.25576398422154867,5.76392560370328,0.25576398422154867,1.6999772848939951,0.2809946378211083,6.817548100288725,0.25576398422154867,5.1642071927762085,0.25576398422154867,2.067937768879959
251,0.2614663027528377,11.261321379338078,0.2614663027528377,8.493659749616823,0.2614663027528377,1.3085131185492043,0.2614663027528377,11.235594154026566,0.2614663027528377,5.626263504588332,0.2614663027528377,2.0513404535376285,0.2884864928323355,7.211781678610229,0.2614663027528377,5.023879062468656,0.2614663027528377,1.9138452606337475
252,0.26665859498919153,11.174856164361655,0.26665859498919153,8.393910116001736,0.26665859498919153,1.343616415828355,0.26665859498919153,11.337664015107618,0.26665859498919153,5.405378106599263,0.26665859498919153,2.234062326424227,0.29846076437687213,7.927851447685142,0.26665859498919153,4.730243842673337,0.26665859498919153,1.7825133666376363
253,0.2730038748981964,11.046457804593715,0.2730038748981964,8.25209112404869,0.2730038748981964,1.1677732476052467,0.2730038748981964,11.210051353531489,0.2730038748981964,5.249136688545854,0.2730038748981964,2.091782108834121,0.31183511417007825,7.804237089689648,0.2730038748981964,3.7120227532528607,0.2730038748981964,2.113955188399316
254,0.2809946378211083,11.096020501056577,0.2809946378211083,7.8311066654715695,0.2809946378211083,0.9798822436885872,0.2809946378211083,11.32632337536495,0.2809946378211083,5.0747154796429115,0.2809946378211083,2.4865727961186637,0.3263051329341939,7.903692709302408,0.2809946378211083,3.3446287121846874,0.2809946378211083,1.9119082443663136
255,0.2884864928323355,10.933514368735684,0.2884864928323355,7.453263868316188,0.2884864928323355,1.0445922371250975,0.2884864928323355,11.491368480973689,0.2884864928323355,4.874169745937802,0.2884864928323355,2.2696764680396524,0.34079932616859876,8.21024384320954,0.2884864928323355,2.413068531067934,0.2884864928323355,1.694277267731217
256,0.29846076437687213,10.766120408259109,0.29846076437687213,7.116682462224995,0.29846076437687213,0.9066029566890516,0.29846076437687213,11.361824016452044,0.29846076437687213,4.7111909411941495,0.29846076437687213,1.9827121798268654,0.3544431375845235,8.213730024841697,0.29846076437687213,2.0915484801524737,0.29846076437687213,1.46158822596242
257,0.31183511417007825,10.90690991395612,0.31183511417007825,6.989839552577307,0.31183511417007825,1.0219047991885766,0.31183511417007825,11.520156003914154,0.31183511417007825,3.83358624139146,0.31183511417007825,2.0145765665990907,0.3660621562816064,8.486280184697698,0.31183511417007825,1.5746536261832855,0.31183511417007825,1.1838877352226491
258,0.3263051329341939,10.750141018602394,0.3263051329341939,6.907717239463208,0.3263051329341939,0.8706951099996119,0.3263051329341939,11.635021730460405,0.3263051329341939,2.967837887400173,0.3263051329341939,1.896169342571307,0.37580656753855995,8.473510389800998,0.3263051329341939,1.6066197201457646,0.3263051329341939,0.9805133367877339
259,0.34079932616859876,11.120252460297634,0.34079932616859876,6.841170029377852,0.34079932616859876,0.7187792624955464,0.34079932616859876,11.755955262682313,0.34079932616859876,2.6159692137690898,0.34079932616859876,2.0876843977449258,0.38442198120204385,8.704489155515565,0.34079932616859876,0.8967583675099402,0.34079932616859876,1.0704431913087837
260,0.3544431375845235,11.216773579845603,0.3544431375845235,6.807459558660247,0.3544431375845235,0.782524555165304,0.3544431375845235,11.901321281891393,0.3544431375845235,2.354650689218905,0.3544431375845235,2.1101723631082447,0.3919861665464419,8.557809532894542,0.3544431375845235,0.8396476969627737,0.3544431375845235,1.2780004115284211
261,0.3660621562816064,11.247744732799267,0.3660621562816064,6.447327927327486,0.3660621562816064,0.8029837600928141,0.3660621562816064,11.865452049104263,0.3660621562816064,2.4952896797527298,0.3660621562816064,2.119797995832349,0.39849920399825695,8.679371163917283,0.3660621562816064,0.7785163881606934,0.3660621562816064,1.8724350891043713
262,0.37580656753855995,11.233876675696997,0.37580656753855995,6.435369044236526,0.37580656753855995,0.7932696894070344,0.37580656753855995,11.87735475111843,0.37580656753855995,2.623371973755485,0.37580656753855995,2.1410251988495927,0.4040132228347157,8.398095162499303,0.37580656753855995,0.6165381970711609,0.37580656753855995,1.9649087837815358
263,0.38442198120204385,11.663763373238641,0.38442198120204385,6.374979514042661,0.38442198120204385,1.4673453989353797,0.38442198120204385,11.952022309551825,0.38442198120204385,2.5531760286211527,0.38442198120204385,2.3932022661041423,0.41340977521650896,9.1499597272047,0.38442198120204385,0.394741888189055,0.38442198120204385,2.255866499441962
264,0.3919861665464419,11.680004615530239,0.3919861665464419,6.218899442632611,0.3919861665464419,1.291461175461294,0.3919861665464419,11.818447706357068,0.3919861665464419,2.5340002991505175,0.3919861665464419,2.297090471551634,0.42542005193592586,8.985711196162125,0.3919861665464419,-0.039651840653623725,0.3919861665464419,2.0925623354974685
265,0.39849920399825695,11.807369016165827,0.39849920399825695,5.935513953990008,0.39849920399825695,1.6695655205625384,0.39849920399825695,11.721069821105681,0.39849920399825695,2.2924621087113093,0.39849920399825695,2.5149625322172353,0.43911608553039894,8.861190222054478,0.39849920399825695,-0.29921882546216605,0.39849920399825695,2.3820735410450156
266,0.4040132228347157,11.723897863277548,0.4040132228347157,5.870689866187156,0.4040132228347157,2.003688190743874,0.4040132228347157,11.79805468005562,0.4040132228347157,2.5996341524212814,0.4040132228347157,2.7544468016618278,0.456348316876241,8.96744194730138,0.4040132228347157,-0.04978948145749016,0.4040132228347157,2.4161103599388576
